"NUM","ID","Physical_Address","Physical_Address_Formatted","Lat","Lon"
"1255",309581,"103 Braeview Crescent Dunedin", "103 Braeview Cres, Maori Hill, Dunedin 9010, New Zealand", -45.8521345, 170.5007766
"1256",309582,"101 Braeview Crescent Dunedin", "101 Braeview Cres, Maori Hill, Dunedin 9010, New Zealand", -45.8518741, 170.5007051
"1257",309583,"99 Braeview Crescent Dunedin", "99 Braeview Cres, Maori Hill, Dunedin 9010, New Zealand", -45.8519215, 170.5009809
"1258",309584,"95 Braeview Crescent Dunedin", "95 Braeview Cres, Maori Hill, Dunedin 9010, New Zealand", -45.8518249, 170.5012266
"1259",309585,"23 Cairnhill Street Dunedin", "23 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8517747, 170.5014801
"1260",309586,"25 Cairnhill Street Dunedin", "25 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8516305, 170.5015292
"1261",309587,"21 Cairnhill Street Dunedin", "21 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8519336, 170.5015627
"1262",309588,"19 Cairnhill Street Dunedin", "19 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8520935, 170.501579
"1263",309589,"17 Cairnhill Street Dunedin", "17 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.85223389999999, 170.5015532
"1264",309590,"15 Cairnhill Street Dunedin", "15 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8523533, 170.5016242
"1265",309591,"13 Cairnhill Street Dunedin", "13 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8525686, 170.5015257
"1266",309592,"11 Cairnhill Street Dunedin", "11 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.852623, 170.5018079
"1267",309593,"9 Cairnhill Street Dunedin", "9 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8527606, 170.5017524
"1268",309594,"7 Cairnhill Street Dunedin", "7 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8528596, 170.5016257
"1269",309595,"5 Cairnhill Street Dunedin", "5 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8529572, 170.5015355
"1270",309596,"3 Cairnhill Street Dunedin", "3 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8530561, 170.5014023
"1271",309597,"1 Cairnhill Street Dunedin", "1 Cairnhill St, Maori Hill, Dunedin 9010, New Zealand", -45.8531834, 170.5012976
"1272",309598,"98 Cannington Road Dunedin", "98 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8532567, 170.5011555
"1273",309599,"100A Cannington Road Dunedin", "100A Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8531112, 170.5009541
"1274",309600,"102 Cannington Road Dunedin", "102 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8526487, 170.501155
"1275",309601,"106 Cannington Road Dunedin", "106 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8529488, 170.5008014
"1276",309602,"108 Cannington Road Dunedin", "108 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8528362, 170.5006111
"1277",309605,"122 Cannington Road Dunedin", "122 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8525627, 170.4999114
"1278",309606,"124 Cannington Road Dunedin", "124 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8523079, 170.4998892
"1279",309607,"126 Cannington Road Dunedin", "126 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8523421, 170.4995338
"1280",309608,"126A Cannington Road Dunedin", "126A Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8517792, 170.4997734
"1281",309609,"128 Cannington Road Dunedin", "128 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8521452, 170.4993368
"1282",309610,"130 Cannington Road Dunedin", "130 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8522215, 170.499097
"1283",309611,"134 Cannington Road Dunedin", "134 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8517507, 170.4982705
"1284",309612,"136 Cannington Road Dunedin", "136 Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8514254, 170.4977075
"1285",309613,"138A Cannington Road Dunedin", "138A Cannington Rd, Maori Hill, Dunedin 9010, New Zealand", -45.8512862, 170.4974018
"1286",309614,"10 Malvern Street Dunedin", "10 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8539313, 170.5085493
"1287",309615,"12 Malvern Street Dunedin", "12 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8537721, 170.5085161
"1288",309616,"14 Malvern Street Dunedin", "14 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8535827, 170.5084769
"1289",309617,"16 Malvern Street Dunedin", "16 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8534978, 170.5085063
"1290",309618,"18 Malvern Street Dunedin", "18 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8533456, 170.5084534
"1291",309619,"20 Malvern Street Dunedin", "20 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8532203, 170.508445
"1292",309620,"24 Malvern Street Dunedin", "24 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8532455, 170.5087256
"1293",309621,"28 Malvern Street Dunedin", "28 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8528682, 170.5083696
"1294",309622,"30 Malvern Street Dunedin", "30 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8527785, 170.5083647
"1295",309623,"34 Malvern Street Dunedin", "34 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.85264859999999, 170.5083706
"1296",309624,"36 Malvern Street Dunedin", "36 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8525553, 170.5083282
"1297",309625,"38A Malvern Street Dunedin", "38A Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8523624, 170.508912
"1298",309626,"38 Malvern Street Dunedin", "38 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.85243939999999, 170.5083133
"1299",309627,"40 Malvern Street Dunedin", "40 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8523017, 170.5082497
"1300",309628,"29 Malvern Street Dunedin", "29 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8528607, 170.5078932
"1301",309631,"43 Malvern Street Dunedin", "43 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8521387, 170.5075165
"1302",309632,"45 Malvern Street Dunedin", "45 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8520899, 170.5073829
"1303",309633,"47 Malvern Street Dunedin", "47 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8521857, 170.5071199
"1304",309634,"49 Malvern Street Dunedin", "49 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8519686, 170.5070957
"1305",309635,"51 Malvern Street Dunedin", "51 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8520484, 170.5068544
"1306",309636,"53 Malvern Street Dunedin", "53 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8518712, 170.5068047
"1307",309637,"57 Malvern Street Dunedin", "57 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8518197, 170.5066342
"1308",309639,"63 Malvern Street Dunedin", "63 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8515084, 170.5061755
"1309",309640,"65 Malvern Street Dunedin", "65 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8514892, 170.5060504
"1310",309641,"67 Malvern Street Dunedin", "67 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8514521, 170.5059258
"1311",309642,"69 Malvern Street Dunedin", "69 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.85142620000001, 170.5057413
"1312",309643,"71 Malvern Street Dunedin", "71 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8513989, 170.5055531
"1313",309644,"73 Malvern Street Dunedin", "73 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.85140029999999, 170.505311
"1314",309645,"77 Malvern Street Dunedin", "77 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8513637, 170.505087
"1315",309646,"56 Woodhaugh Street Dunedin", "56 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.85138329999999, 170.5046821
"1316",309647,"79 Malvern Street Dunedin", "79 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8512359, 170.5043661
"1317",309648,"54 Woodhaugh Street Dunedin", "54 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8515173, 170.5048764
"1318",309649,"52 Woodhaugh Street Dunedin", "52 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8516149, 170.504991
"1319",309650,"50 Woodhaugh Street Dunedin", "50 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8517148, 170.5052641
"1320",309651,"48 Woodhaugh Street Dunedin", "48 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8517772, 170.5053739
"1321",309652,"44 Woodhaugh Street Dunedin", "44 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8518395, 170.5054624
"1322",309653,"42 Woodhaugh Street Dunedin", "42 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8519369, 170.5056217
"1323",309654,"40 Woodhaugh Street Dunedin", "40 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8519958, 170.5057224
"1324",309655,"36 Woodhaugh Street Dunedin", "36 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8521076, 170.5059083
"1325",309656,"34 Woodhaugh Street Dunedin", "34 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8521631, 170.50603
"1326",309657,"32 Woodhaugh Street Dunedin", "32 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8522598, 170.5061869
"1327",309658,"30 Woodhaugh Street Dunedin", "30 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8523114, 170.5062922
"1328",309659,"28 Woodhaugh Street Dunedin", "28 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8523811, 170.5063835
"1329",309660,"26 Woodhaugh Street Dunedin", "26 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.85246189999999, 170.5065172
"1330",309661,"24A Woodhaugh Street Dunedin", "24A Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.852555, 170.5066832
"1331",309662,"24 Woodhaugh Street Dunedin", "24 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8525934, 170.5067723
"1332",309663,"22 Woodhaugh Street Dunedin", "22 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.85266, 170.5068923
"1333",309664,"20 Woodhaugh Street Dunedin", "20 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8527532, 170.5071751
"1334",309665,"12 Woodhaugh Street Dunedin", "12 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8529203, 170.5073422
"1335",309666,"10 Woodhaugh Street Dunedin", "10 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8529272, 170.5075031
"1336",309668,"3 Malvern Street Dunedin", "3 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8543846, 170.5081268
"1337",309669,"5 Malvern Street Dunedin", "5 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8542567, 170.5080671
"1338",309670,"7 Malvern Street Dunedin", "7 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8541064, 170.5081385
"1339",309671,"13 Malvern Street Dunedin", "13 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8539529, 170.5079445
"1340",309672,"11 Malvern Street Dunedin", "11 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8541674, 170.5073663
"1341",309673,"17A Malvern Street Dunedin", "17A Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8537205, 170.5067733
"1342",309674,"15 Malvern Street Dunedin", "15 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.853957, 170.5068095
"1343",309675,"17 Malvern Street Dunedin", "17 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.85352410000001, 170.507225
"1344",309676,"19 Malvern Street Dunedin", "19 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.853753, 170.5080059
"1345",309677,"21 Malvern Street Dunedin", "21 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.85366699999999, 170.5079831
"1346",309678,"23 Malvern Street Dunedin", "23 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8535485, 170.5080131
"1347",309679,"25 Malvern Street Dunedin", "25 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8534738, 170.5079186
"1348",309680,"27 Malvern Street Dunedin", "27 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8533903, 170.5079023
"1349",309681,"17 Woodhaugh Street Dunedin", "17 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8530652, 170.5070051
"1350",309682,"19B Woodhaugh Street Dunedin", "19B Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8531513, 170.5065625
"1351",309683,"19A Woodhaugh Street Dunedin", "19A Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8531442, 170.5066913
"1352",309684,"21A Woodhaugh Street Dunedin", "21A Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8529308, 170.5067405
"1353",309685,"21B Woodhaugh Street Dunedin", "21B Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.85296839999999, 170.5068433
"1354",309686,"23 Woodhaugh Street Dunedin", "23 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8529285, 170.5065765
"1355",309687,"25 Woodhaugh Street Dunedin", "25 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8528576, 170.5064666
"1356",309688,"27 Woodhaugh Street Dunedin", "27 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8527455, 170.5063948
"1357",309689,"29 Woodhaugh Street Dunedin", "29 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8526835, 170.5062646
"1358",309690,"33 Woodhaugh Street Dunedin", "33 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8525461, 170.5060215
"1359",309691,"31 Woodhaugh Street Dunedin", "31 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.85263620000001, 170.5061406
"1360",309692,"35 Woodhaugh Street Dunedin", "35 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8524678, 170.5058921
"1361",309693,"37 Woodhaugh Street Dunedin", "37 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8523888, 170.5057657
"1362",309694,"39 Woodhaugh Street Dunedin", "39 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8523285, 170.5056289
"1363",309695,"41 Woodhaugh Street Dunedin", "41 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8522342, 170.50552
"1364",309696,"43 Woodhaugh Street Dunedin", "43 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8521711, 170.5054132
"1365",309697,"45 Woodhaugh Street Dunedin", "45 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8521174, 170.5052362
"1366",309698,"49 Woodhaugh Street Dunedin", "49 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8520891, 170.5050331
"1367",309699,"63 Woodhaugh Street Dunedin", "63 Woodhaugh St, Woodhaugh, Dunedin 9010, New Zealand", -45.8515479, 170.504024
"1368",309701,"5 Rockside Road Dunedin", "5 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8501892, 170.5034089
"1369",309702,"5 Clarewood Avenue Dunedin", "5 Clarewood Ave, Glenleith, Dunedin 9010, New Zealand", -45.8491166, 170.5026826
"1370",309703,"15A Tanner Road Dunedin", "15A Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.8477261, 170.5026475
"1371",309705,"17 Tanner Road Dunedin", "17 Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.8476575, 170.5029223
"1372",309706,"23 Tanner Road Dunedin", "23 Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.84702650000001, 170.5025634
"1373",309707,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1374",309708,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1375",309709,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1376",309710,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1377",309711,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1378",309712,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1379",309713,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1380",309714,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1381",309715,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1382",309716,NA, "335 Portobello Rd, The Cove, Dunedin 9077, New Zealand" "362 Leith St, North Dunedin, Dunedin 9016, New Zealand", -45.88007169999999 -45.8646835, 170.5618047 170.5144227
"1383",309717,"23 Garden Place Dunedin", "23 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.844066, 170.5003337
"1384",309718,"25 Garden Place Dunedin", "25 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8438652, 170.5001652
"1385",309719,"27 Garden Place Dunedin", "27 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8436623, 170.5002146
"1386",309720,"29 Garden Place Dunedin", , ,
"1387",309721,"31 Garden Place Dunedin", "31 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8434196, 170.5003637
"1388",309722,"37 Garden Place Dunedin", "37 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8433353, 170.5011676
"1389",309723,"45 Garden Place Dunedin", "45 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8435474, 170.5014533
"1390",309724,"49 Garden Place Dunedin", "49 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8438846, 170.5016548
"1391",309725,"43 Garden Place Dunedin", "43 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.84325810000001, 170.5015296
"1392",309726,"59 Garden Place Dunedin", "59 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8438023, 170.5023347
"1393",309727,"24 Garden Place Dunedin", "24 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.84416359999999, 170.5019658
"1394",309728,"18 Garden Place Dunedin", "18 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8440521, 170.5011094
"1395",309729,"16 Garden Place Dunedin", "16 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.84365349999999, 170.5008324
"1396",309730,"14 Garden Place Dunedin", "14 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8441626, 170.5008774
"1397",309731,"12 Garden Place Dunedin", "12 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8444515, 170.5010995
"1398",309732,"10 Garden Place Dunedin", "10 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8446209, 170.5008992
"1399",309733,"8 Garden Place Dunedin", "8 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.84479109999999, 170.5006281
"1400",309734,"6 Garden Place Dunedin", "6 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8449745, 170.5003089
"1401",309735,"4 Garden Place Dunedin", "4 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8447977, 170.5001421
"1402",309736,"2 Garden Place Dunedin", "2 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8446946, 170.4999288
"1403",309737,"53 Garden Place Dunedin", "53 Garden Pl, Glenleith, Dunedin 9010, New Zealand", -45.8434975, 170.5018555
"1404",309738,"27 Rockside Road Dunedin", "27 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8493266, 170.5019448
"1405",309739,"24 Rockside Road Dunedin", "24 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84871769999999, 170.502152
"1406",309740,"9 Tanner Road Dunedin", "9 Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.8483147, 170.5024671
"1407",309742,"12 Tanner Road Dunedin", "12 Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.8480797, 170.501715
"1408",309743,"10 Tanner Road Dunedin", "10 Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.8485706, 170.5014905
"1409",309744,"8 Tanner Road Dunedin", "8 Tanner Rd, Glenleith, Dunedin 9010, New Zealand", -45.8487772, 170.5014913
"1410",309745,"66 Rockside Road Dunedin", "66 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84916279999999, 170.5011113
"1411",309746,"36 Rockside Road Dunedin", "36 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8497131, 170.5016497
"1412",309747,"38 Rockside Road Dunedin", "38 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.849884, 170.5015815
"1413",309748,"44 Rockside Road Dunedin", "44 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8497884, 170.5013613
"1414",309749,"46 Rockside Road Dunedin", "46 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8497089, 170.5011435
"1415",309750,"48 Rockside Road Dunedin", "48 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.849653, 170.5009315
"1416",309751,"52 Rockside Road Dunedin", "52 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8496738, 170.5005004
"1417",309752,"56 Rockside Road Dunedin", "56 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84946799999999, 170.5003556
"1418",309753,"60 Rockside Road Dunedin", "60 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8491441, 170.500544
"1419",309754,"64 Rockside Road Dunedin", "64 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8490074, 170.5005943
"1420",309755,"68 Rockside Road Dunedin", "68 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84879309999999, 170.5009723
"1421",309756,"70 Rockside Road Dunedin", "70 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84865, 170.5007177
"1422",309757,"72 Rockside Road Dunedin", "72 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8484746, 170.5008301
"1423",309758,"76 Rockside Road Dunedin", "76 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8481231, 170.5013443
"1424",309759,"67 Rockside Road Dunedin", "67 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8485909, 170.5003067
"1425",309760,"65 Rockside Road Dunedin", "65 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8488683, 170.5001042
"1426",309761,"59A Rockside Road Dunedin", "59A Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84947500000001, 170.499961
"1427",309762,"59 Rockside Road Dunedin", "59 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84960460000001, 170.499914
"1428",309763,"57 Rockside Road Dunedin", "57 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8497839, 170.4999656
"1429",309764,"55 Rockside Road Dunedin", "55 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8498672, 170.5001663
"1430",309765,"53 Rockside Road Dunedin", "53 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8500082, 170.5001933
"1431",309767,"131 Malvern Street Dunedin", "131 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8492548, 170.5048954
"1432",309768,"133 Malvern Street Dunedin", "133 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8491358, 170.5050499
"1433",309769,"135 Malvern Street Dunedin", "135 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8490602, 170.5051549
"1434",309770,"137 Malvern Street Dunedin", "137 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8489669, 170.5052606
"1435",309771,"139 Malvern Street Dunedin", "139 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8488956, 170.5053622
"1436",309772,"141 Malvern Street Dunedin", "141 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8488227, 170.5054564
"1437",309773,"143 Malvern Street Dunedin", "143 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8487549, 170.5055086
"1438",309774,"145 Malvern Street Dunedin", "145 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8486583, 170.505581
"1439",309775,"147 Malvern Street Dunedin", "147 Malvern St, Woodhaugh, Dunedin 9010, New Zealand", -45.8486156, 170.5056955
"1440",309778,"LOT 22 Rockside Road Dunedin", "22 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8485102, 170.5024828
"1441",309779,"18 Rockside Road Dunedin", "18 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.84923850000001, 170.5034748
"1442",309780,"6 McGlashan Street Dunedin", "6 Mcglashan St, Glenleith, Dunedin 9010, New Zealand", -45.8492249, 170.5038855
"1443",309781,"3 McGlashan Street Dunedin", "3 Mcglashan St, Glenleith, Dunedin 9010, New Zealand", -45.8488311, 170.503543
"1444",309782,"10 Rockside Road Dunedin", "10 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8496915, 170.5040978
"1445",309783,"7 McGlashan Street Dunedin", "7 Mcglashan St, Glenleith, Dunedin 9010, New Zealand", -45.8487373, 170.5039445
"1446",309784,"9 McGlashan Street Dunedin", "9 Mcglashan St, Glenleith, Dunedin 9010, New Zealand", -45.848713, 170.5041649
"1447",309785,"12 McGlashan Street Dunedin", "12 Mcglashan St, Glenleith, Dunedin 9010, New Zealand", -45.8490841, 170.5042763
"1448",309786,"16 Rockside Road Dunedin", "16 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.849417, 170.5036166
"1449",309787,"8 Rockside Road Dunedin", "8 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8497057, 170.5037156
"1450",309788,"12 Rockside Road Dunedin", "12 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8494904, 170.5040459
"1451",309789,"14 Rockside Road Dunedin", "14 Rockside Rd, Glenleith, Dunedin 9010, New Zealand", -45.8495702, 170.5036101
