OBJECTID,AU2013_V1_00,AU2013_V1_00_NAME,AREA_SQ_KM,LAND_AREA_SQ_KM,EASTING,NORTHING,LATITUDE,LONGITUDE
1507,555800,Castlecliff South,1.8174336,1.8174336,1770151.504,5576667.322,-39.94302534,174.9916214
1508,555900,Mosston,2.05674462,2.05674462,1770924.421,5577647.831,-39.93404071,175.000406
1509,556000,Balgownie,3.30551239,3.30551239,1772258.347,5575526.177,-39.95287438,175.0165695
1510,556100,Tawhero,1.06063673,1.06063673,1772143.717,5577613.24,-39.93410515,175.0146768
1511,556200,Gonville South,1.97343862,1.97343862,1773654.485,5576286.526,-39.94574265,175.0327012
1512,556300,Gonville East,0.85774796,0.85774796,1773137.76,5577331.066,-39.93644323,175.0263787
1513,559210,Moawhango,1405.775153,1405.775153,1850436.913,5625205.312,-39.48631674,175.9119546
1514,559220,Pohonui-Porewa,1826.842485,1826.842485,1832430.374,5590056.578,-39.80771791,175.715166
1515,559230,Lake Alice,614.6666135,614.6666135,1795281.897,5557603.615,-40.10922317,175.2913028
1516,559240,Koitiata,0.21164238,0.21164238,1782490.13,5562067.171,-40.07190764,175.140056
1517,559400,Taihape,5.08561438,5.08561438,1839708.539,5604434.501,-39.67630478,175.7948566
1518,559500,Marton,7.68231683,7.68231683,1803165.044,5560788.051,-40.07869115,175.3827236
1519,559700,Kiwitea,783.8351131,783.8351131,1838742.335,5573370.426,-39.95613296,175.7949134
1520,560000,Pohangina,682.7384721,682.7384721,1848367.246,5560177.762,-40.07207226,175.912502
1521,560200,Ashhurst,7.07004581,7.07004581,1834142.796,5536670.094,-40.28769292,175.7544326
1522,560301,Stoney Creek,24.62546958,24.62546958,1827495.93,5535816.241,-40.29721166,175.6766248
1523,560302,Whakarongo,27.34885997,27.34885997,1828856.228,5532798.996,-40.32399365,175.6936922
1524,560411,Oroua Bridge,10.6734349,10.6734349,1821896.599,5545326.127,-40.21312721,175.6075213
1525,560412,Maewa,15.207405,15.207405,1819231.526,5547246.09,-40.19654789,175.5755795
1526,560421,Halcombe,17.42890997,17.42890997,1812023.307,5552776.981,-40.14861696,175.4891521
1527,560422,Tokorangi-Hiwinui,400.2350338,400.2350338,1822231.824,5550596.706,-40.16560251,175.6096368
1528,560710,Feilding North,2.58740004,2.58740004,1818650.434,5545959.338,-40.20828083,175.5691966
1529,560720,Feilding West,2.72330993,2.72330993,1817584.715,5544101.461,-40.22527978,175.5573149
1530,560730,Feilding Central,1.43455921,1.43455921,1818702.746,5544722.708,-40.21939733,175.5702314
1531,560740,Feilding East,2.28679924,2.28679924,1819724.343,5544274.875,-40.22316083,175.582379
1532,560900,Sanson,0.60445259,0.60445259,1806151.792,5545146.756,-40.21876094,175.422723
1533,561000,Rongotea,0.55143243,0.55143243,1806107.872,5536959.955,-40.29246382,175.4248379
1534,561100,Tangimoana,0.38156032,0.38156032,1790935.32,5537042.551,-40.29532297,175.2464448
1535,561200,Himatangi Beach,0.95418059,0.95418059,1789904.369,5528532.925,-40.37216493,175.2368533
1536,561300,Foxton Beach,9.86641597,9.86641597,1789996.7,5517626.769,-40.47032382,175.2411976
1537,561410,Rakiraki,10.76842671,10.76842671,1816670.313,5543633.713,-40.22972664,175.5467356
1538,561421,Ohakea,4.94788922,4.94788922,1802412.924,5546955.455,-40.20339071,175.37825
1539,561422,Oroua Downs-Waitohi,474.6298323,474.6298323,1802847.065,5536221.024,-40.29991276,175.3867408
1540,561500,Moutoa,184.2135361,184.2135361,1796486.201,5518218.471,-40.46348826,175.317506
1541,563300,Aokautere,11.85943582,11.85943582,1824987.407,5527138.536,-40.37598664,175.6501965
1542,563500,Shannon,3.65066107,3.65066107,1804176.541,5508558.734,-40.54858221,175.4112505
1543,563600,Waitarere,1.54304627,1.54304627,1786302.635,5508768.925,-40.5509018,175.2002592
1544,563701,Waikanae Beach,4.36551332,4.36551332,1770834.143,5474292.065,-40.86463355,175.0270812
1545,563703,Waikanae East,4.23006461,4.23006461,1775036.875,5473203.846,-40.8735433,175.0772253
1546,563704,Peka Peka,5.17103726,5.17103726,1774238.241,5476882.527,-40.84059591,175.0667236
1547,563705,Waikanae Park,7.36006702,7.36006702,1772707.839,5474483.806,-40.86251459,175.0492474
1548,563706,Waikanae West,4.67322478,4.67322478,1774146.946,5474064.806,-40.86598212,175.0664297
1549,563801,Tokomaru,6.51710579,6.51710579,1812482.155,5517255.273,-40.46822217,175.5063319
1550,563802,Opiki,95.51086612,95.51086612,1810161.09,5515450.689,-40.48505477,175.4795761
1551,563920,Kaitawa,78.11883595,78.11883595,1779065.669,5472993.372,-40.87456729,175.125066
1552,564011,Lake Horowhenua,51.61733385,51.61733385,1789043.935,5504381.314,-40.58977838,175.2339248
1553,564012,Waiopehu,29.00506774,29.00506774,1794611.547,5498740.451,-40.63926421,175.3014099
1554,564013,Kohitere,13.75341985,13.75341985,1789698.353,5499010.112,-40.63797978,175.2432698
1555,564021,Mangaore-Manakau,651.6795516,651.6795516,1799958.34,5500197.968,-40.62486787,175.3641258
1556,564022,Otaki Forks,428.4571731,428.4571731,1789473.597,5476863.798,-40.83738643,175.247316
1557,564023,Te Horo,12.40377234,12.40377234,1777508.432,5481152.042,-40.80145863,175.1042726
1558,564210,Levin North,3.38233577,3.38233577,1793185.064,5501798.1,-40.61207518,175.2836155
1559,564220,Levin West,3.613276,3.613276,1792025.248,5500579.987,-40.62331053,175.270287
1560,564231,Playford Park,1.85330777,1.85330777,1793948.273,5499802.337,-40.62986157,175.293245
1561,564232,Levin South,2.11064186,2.11064186,1793241.968,5498991.127,-40.63732927,175.2851491
1562,564240,Levin East,2.13972033,2.13972033,1794527.789,5500870.44,-40.62011075,175.299762
1563,564400,Otaki,16.03208138,16.03208138,1780752.39,5486070.786,-40.75647118,175.1412797
1564,564510,Heretaunga,2.8831068,2.8831068,1769377.56,5443911.053,-41.13844584,175.0181372
1565,564520,Trentham South,8.03426607,8.03426607,1771264.089,5442695.922,-41.1489889,175.0409409
1566,564530,Pinehaven,5.92528762,5.92528762,1769236.346,5440669.286,-41.16765901,175.0173505
1567,564601,Moonshine Valley,23.92072871,23.92072871,1768618.093,5447073.952,-41.11012999,175.0082249
1568,564602,Riverstone Terraces,2.1957801,2.1957801,1771131.765,5446793.048,-41.11213318,175.0382227
1569,566800,Clouston Park,2.31364663,2.31364663,1775247.388,5445769.991,-41.1204654,175.087502
1570,566900,Totara Park,1.72576797,1.72576797,1775019.884,5447013.548,-41.10931985,175.0844394
1571,567000,Ebdentown,0.84867676,0.84867676,1774011.719,5446012.873,-41.11854464,175.0727234
1572,567100,Upper Hutt Central,0.43293819,0.43293819,1773775.116,5445447.367,-41.12368608,175.0700669
1573,567200,Maidstone,1.06300912,1.06300912,1773920.847,5444775.916,-41.12969937,175.0719921
1574,567300,Wallaceville,0.69661601,0.69661601,1772992.561,5444897.663,-41.12880171,175.0609056
1575,567400,Elderslea,1.54894616,1.54894616,1772697.158,5445891.665,-41.11991638,175.0571089
1576,567500,Poets Block,1.09696488,1.09696488,1771724.412,5445494.996,-41.12369358,175.0456399
1577,567600,Brentwood,0.98266198,0.98266198,1770967.967,5444933.395,-41.12890892,175.0367907
1578,567700,Trentham North,1.02395955,1.02395955,1771700.927,5444481.144,-41.13282553,175.0456439
1579,567800,Heretaunga-Silverstream,2.78032938,2.78032938,1768809.053,5442791.111,-41.14864652,175.0116757
1580,567901,Cloustonville,310.1003026,310.1003026,1778961.729,5455674.79,-41.03049357,175.1288376
1581,567902,Mangaroa,151.8401904,151.8401904,1777676.618,5441589.771,-41.15756732,175.1176301
1582,568101,Tawhai,6.27618478,6.27618478,1767455.211,5440400.745,-41.17044638,174.9962046
1583,568102,Holborn,1.48840624,1.48840624,1765878.305,5440606.725,-41.16891622,174.9773615
1584,568103,Delaney,1.87139392,1.87139392,1765922.999,5438766.206,-41.18547649,174.9783927
1585,568104,Manuka,4.11573506,4.11573506,1767146.359,5438108.497,-41.19114607,174.9931507
1586,568201,Taita North,1.43622246,1.43622246,1764847.242,5440249.693,-41.17234076,174.9651737
1587,568202,Taita South,3.10893391,3.10893391,1764358.254,5438990.588,-41.18377537,174.9596856
1588,568301,Avalon East,0.81383752,0.81383752,1763059.272,5437682.573,-41.19581354,174.9445546
1589,568302,Naenae North,7.05229347,7.05229347,1765058.035,5436725.564,-41.20402426,174.9686356
1590,568303,Naenae South,2.8425907,2.8425907,1763684.421,5436115.206,-41.20979795,174.9524252
1591,568401,Avalon West,1.21086034,1.21086034,1762779.464,5438236.488,-41.19088306,174.9410723
1592,568402,Boulcott,1.5824701,1.5824701,1761360.29,5437325.32,-41.19937009,174.9243987
1593,568501,Epuni West,0.98698625,0.98698625,1761589.68,5436613.091,-41.20573642,174.9273212
1594,568502,Epuni East,1.45961508,1.45961508,1762454.387,5436044.689,-41.21068056,174.9377801
1595,568601,Waterloo West,0.29487103,0.29487103,1760780.619,5435716.63,-41.21396819,174.9179122
1596,568602,Waterloo East,2.10178883,2.10178883,1761805.083,5435266.048,-41.21782054,174.9302455
1597,571000,Ranui Heights,2.35227292,2.35227292,1755240.489,5442762.996,-41.15160958,174.8500721
1598,571100,Cannons Creek North,1.11455699,1.11455699,1756334.12,5444055.378,-41.13976393,174.8627694
1599,571200,Cannons Creek South,1.40796349,1.40796349,1756593.418,5442924.122,-41.14989888,174.8661463
1600,571300,Cannons Creek East,1.46716579,1.46716579,1757073.035,5444377.598,-41.13672023,174.8714869
1601,571400,Waitangirua,3.14524458,3.14524458,1757989.971,5444515.127,-41.13530406,174.8823709
1602,571501,Papakowhai North,1.43041461,1.43041461,1756452.521,5446699.786,-41.11593281,174.8635056
1603,571502,Papakowhai South,2.62444459,2.62444459,1755871.435,5445343.038,-41.12825975,174.8569321
1604,571600,Ascot Park,1.13952568,1.13952568,1757277.001,5446240.373,-41.11990977,174.8734386
1605,571800,Pukerua Bay,8.2547804,8.2547804,1757486.482,5454665.099,-41.04401902,174.8737762
1606,571900,Plimmerton,6.41354687,6.41354687,1756583.221,5451815.271,-41.0698513,174.863759
1607,572000,Mana-Camborne,1.8698095,1.8698095,1757470.237,5449494.662,-41.09057319,174.8749053
1608,572100,Paremata-Postgate,1.4881308,1.4881308,1757519.048,5447530.761,-41.10824521,174.8759894
1609,572200,Discovery,1.25084257,1.25084257,1758547.008,5447250.803,-41.11056577,174.8882979
1610,572300,Mana Island,2.11347599,2.11347599,1749605.269,5449969.971,-41.08777913,174.7811906
1611,572500,Tawa South,2.47723002,2.47723002,1752676.04,5439490.775,-41.18155749,174.8203407
1612,572600,Tawa Central,2.63692116,2.63692116,1752743.57,5440889.18,-41.16895435,174.8207967
1613,572701,Linden,1.50971889,1.50971889,1753667.195,5442170.051,-41.15724765,174.8314803
1614,572702,Greenacres,1.28741054,1.28741054,1754251.747,5441398.145,-41.16408642,174.8386381
1615,572900,Thorndon-Tinakori Road,2.80749258,2.80749258,1748967.94,5429381.794,-41.27326426,174.7786156
1616,573000,Lambton,0.98513498,0.98513498,1748595.718,5427999.284,-41.28578021,174.7745106
1617,573101,Willis Street-Cambridge Terrace,1.0311533,1.0311533,1748901.943,5427119.133,-41.29364817,174.7783811
1618,573102,Wellington City-Marinas,0.0790083,0,1749551.577,5427516.459,-41.28995079,174.7860387
1619,573200,Aro Street-Nairn Street,0.83471214,0.83471214,1747848.929,5426735.985,-41.29729142,174.7659035
1620,573300,Mt Cook-Wallace Street,0.87185023,0.87185023,1748518.663,5426067.006,-41.30319156,174.7740623
1621,573400,Mt Victoria West,1.29300538,1.29300538,1749678.583,5426609.045,-41.29809705,174.7877779
1622,573511,Glenside North,2.45929178,2.45929178,1752492.668,5437835.252,-41.19649734,174.818568
1623,574701,Crofton Downs,2.61612235,2.61612235,1747259.57,5431429.279,-41.25514283,174.757733
1624,574702,Wilton,1.63960956,1.63960956,1747247.49,5429975.778,-41.26823175,174.7579399
1625,574703,Northland North,0.48999176,0.48999176,1747581.346,5429182.423,-41.27531384,174.762116
1626,574800,Karori North,1.88949455,1.88949455,1746200.436,5428975.716,-41.27742609,174.745685
1627,574900,Karori Park,3.13053672,3.13053672,1744210.732,5427920.561,-41.28728416,174.7221874
1628,575000,Karori East,3.6459816,3.6459816,1746001.698,5426687.02,-41.29806857,174.7438618
1629,575100,Karori South,2.4148123,2.4148123,1744918.92,5427176.174,-41.29385956,174.7308182
1630,575200,Northland,0.79596712,0.79596712,1747322.771,5428508.567,-41.28142814,174.759193
1631,575300,Kelburn,1.23596431,1.23596431,1747723.386,5427867.782,-41.28712427,174.76413
1632,575400,Taitville,0.15327672,0.15327672,1747167.063,5427313.089,-41.29222007,174.7576234
1633,575500,Mitchelltown,0.51050715,0.51050715,1746971.922,5426818.039,-41.29671283,174.7554134
1634,575600,Brooklyn,1.60827775,1.60827775,1747251.102,5425932.16,-41.30463797,174.7589608
1635,575701,Vogeltown West,0.35082363,0.35082363,1747694.505,5425063.647,-41.31237655,174.7644658
1636,575702,Vogeltown,0.26995371,0.26995371,1748106.223,5424936.005,-41.31345028,174.7694133
1637,575800,Kingston-Mornington,0.90835751,0.90835751,1747653.007,5424059.18,-41.32142783,174.7642142
1638,575901,Brooklyn South,1.17866904,1.17866904,1746941.329,5424898.283,-41.31400297,174.7555118
1639,575902,Happy Valley-Owhiro Bay,2.93963275,2.93963275,1747108.65,5422650.654,-41.33420896,174.7580539
1640,576001,Island Bay West,1.2808936,1.2808936,1747963.135,5422193.296,-41.33817033,174.7683724
1641,576002,Island Bay East,1.04768695,1.04768695,1748600.738,5422297.938,-41.33711089,174.7759636
1642,576100,Melrose-Houghton Bay-Southgate,2.02467208,2.02467208,1749455.883,5422438.42,-41.33568795,174.7861443
1643,576200,Berhampore West,0.96611582,0.96611582,1748313.653,5423917.619,-41.32258113,174.7721388
1644,576301,Newtown West,0.66091166,0.66091166,1748665.76,5424986.487,-41.31289284,174.7760827
1645,576302,Berhampore East,0.39264193,0.39264193,1748813.968,5423615.851,-41.32520588,174.778188
1646,576400,Newtown East,1.43735798,1.43735798,1749341.166,5424301.912,-41.31893155,174.784316
1647,576500,Adelaide,0.55070587,0.55070587,1749182.21,5425628.569,-41.30701658,174.7820923
1648,576600,Oriental Bay,0.16440023,0.16440023,1750255.597,5427338.687,-41.29142061,174.7944865
1649,576700,Roseneath,0.5469637,0.5469637,1750781.272,5427231.924,-41.2922838,174.800788
1650,578800,Masterton East,2.38761196,2.38761196,1824212.822,5462555.947,-40.95737963,175.6641256
1651,578901,Solway North,2.3249695,2.3249695,1821327.249,5462590.425,-40.95785629,175.6298612
1652,578902,Solway South,4.13953541,4.13953541,1821773.875,5461655.726,-40.96614628,175.6354976
1653,579000,Ngaumutawa,0.85307228,0.85307228,1821919.682,5464426.612,-40.94117215,175.6362358
1654,579100,Masterton Railway,1.16209926,1.16209926,1822720.082,5464115.677,-40.94375246,175.645846
1655,579200,Lansdowne,4.06134915,4.06134915,1825305.985,5464184.238,-40.94242675,175.676509
1656,579400,Waingawa,38.26015101,38.26015101,1819639.92,5459619.25,-40.98504907,175.6108864
1657,579501,Mt Holdsworth,418.8551933,418.8551933,1806074.156,5467702.786,-40.91583524,175.4470846
1658,579502,Te Wharau,717.7514652,717.7514652,1828400.831,5440318.435,-41.15631249,175.7220774
1659,579700,Carterton,5.11955333,5.11955333,1811814.469,5455056.326,-41.02818182,175.5195164
1660,579802,Tuturumuri,1128.754058,1128.754058,1809040.055,5413561.846,-41.40232176,175.5007354
1661,579803,Kahutara,1252.830856,1245.405189,1793010.878,5434265.826,-41.21998386,175.3025648
1662,579804,Inland Water-Lake Wairarapa,63.4679786,0,1787907.022,5435067.594,-41.21396825,175.2414759
1663,579900,Greytown,5.17688362,5.17688362,1806221.257,5449349.909,-41.08097363,175.4549543
1664,580000,Featherston,3.17812636,3.17812636,1795359.598,5445772.422,-41.11585497,175.3268935
1665,580100,Martinborough,4.49940373,4.49940373,1806094.087,5433925.668,-41.21981957,175.4586252
1666,580200,Havelock,1.09255992,1.09255992,1664216.649,5429547.763,-41.28295654,173.7668469
1667,580300,Renwick,1.69328969,1.69328969,1669039.914,5404375.556,-41.5092765,173.8273086
1668,580410,Woodbourne,3.79166591,3.79166591,1672298.49,5403547.586,-41.51644604,173.8664516
1669,580420,Omaka,31.27032319,31.27032319,1676364.001,5401661.874,-41.53305189,173.9154077
1670,580431,Spring Creek-Grovetown,34.33155397,34.33155397,1682961.313,5405846.244,-41.49471048,173.9939048
1671,580432,Riverlands,15.90589831,15.90589831,1682216.596,5401123.813,-41.53731789,173.9856292
1672,580442,Waikawa,29.10003649,29.10003649,1686119.6,5427272.426,-41.30140978,174.0286889
1673,580445,Marlborough Sounds Coastal Marine,1999.801894,0,1687403.719,5460984.836,-40.99764044,174.0392192
1674,580446,Marlborough Sounds Terrestrial,2571.628433,2571.628433,1667711.148,5437783.491,-41.20849218,173.8076588
1675,580447,Wairau North,665.8922476,665.8922476,1639750.259,5403641.374,-41.51787853,173.4763937
1676,580448,Tuamarina,129.1339517,129.1339517,1681359.672,5414603.95,-41.41600085,173.9735391
1677,581725,Bell Island,1.56827264,1.56827264,1614292.933,5428885.272,-41.29135163,173.1707024
1678,581726,Ranzau,21.28749921,21.28749921,1611601.461,5424209.546,-41.33351245,173.1386471
1679,581811,Richmond Hill,43.51437023,43.51437023,1618639.132,5418029.468,-41.3890481,173.2229425
1680,581812,Whangamoa,342.2295825,338.7732273,1635116.477,5434732.992,-41.23804041,173.4190594
1681,581822,Brightwater,5.36146602,5.36146602,1608934.263,5419960.146,-41.37182362,173.1068345
1682,581823,Wakefield,6.96108413,6.96108413,1604042.969,5416375.58,-41.4041515,173.0483691
1683,581825,Mapua,8.8832931,8.8832931,1606854.59,5434493.533,-41.24093092,173.0818023
1684,581831,Inlet-Motueka,3.88042507,0,1602707.113,5448127.954,-41.11813718,173.0322463
1685,581832,Kaiteriteri,133.6045047,133.6045047,1597163.539,5461874.584,-40.99430505,172.9662763
1686,581833,Motueka Outer,553.1778276,553.1778276,1588945.917,5441214.952,-41.18033864,172.8682028
1687,581834,Rabbit Island,13.00724188,13.00724188,1612158.168,5431123.886,-41.27122169,173.145162
1688,581835,Waimea Inlet West,22.96737193,0,1611915.841,5429264.898,-41.28797065,173.1423051
1689,581836,Wai-Iti,978.900246,978.900246,1603464.683,5412343.308,-41.44047519,173.0414738
1690,581841,Golden Downs,1490.059623,1490.059623,1578661.992,5404594.227,-41.50999821,172.7443018
1691,581842,Lake Rotoroa,3693.870592,3660.365103,1555496.525,5362772.189,-41.88572674,172.4635923
1692,581843,Murchison,25.40598672,25.40598672,1543654.975,5371790.67,-41.80374845,172.3217312
1693,581844,Tapawera,12.04490472,12.04490472,1585130.966,5417388.01,-41.39490462,172.8221356
1694,581850,Riwaka,9.96781012,9.96781012,1599648.753,5451978.878,-41.08345219,172.9958183
1695,582000,Clifton,9.47823447,9.47823447,1627988.154,5436493.313,-41.22246209,173.333915
1696,582100,Atawhai,7.42985567,7.42985567,1626828.147,5433184.417,-41.25230701,173.3202211
1697,582200,Port Nelson,1.15815552,1.15815552,1623330.975,5432150.963,-41.2617246,173.2785189
1698,582300,The Wood,1.25708555,1.25708555,1624432.471,5431550.74,-41.26709868,173.2916921
1699,582401,Britannia,0.87076435,0.87076435,1622388.986,5431368.499,-41.26879948,173.2673025
1700,582402,Washington,1.23941578,1.23941578,1622517.059,5430747.918,-41.27438593,173.2688545
1701,582500,Trafalgar,0.92795232,0.92795232,1623771.123,5430931.589,-41.27269554,173.2838208
1702,582600,Maitai,2.34163843,2.34163843,1625728.99,5431214.454,-41.27008758,173.3071849
1703,582700,Kirks,0.43894835,0.43894835,1623139.263,5430341.924,-41.27802542,173.276299
1704,582800,Bronte,0.93203955,0.93203955,1623756.387,5429971.264,-41.28134629,173.2836823
1705,584410,Westport Rural,545.3367633,545.3367633,1487896.459,5363703.585,-41.87064512,171.6491269
1706,584411,Charleston,560.8514575,560.8514575,1474211.221,5346516.766,-42.02333032,171.4805988
1707,584412,Inangahua Junction,412.4291998,412.4291998,1516145.389,5366695.002,-41.84720539,171.9898973
1708,584500,Westport Urban,4.51353542,4.51353542,1483852.304,5376812.831,-41.75202234,171.6029753
1709,584600,Reefton,2.01352762,2.01352762,1505845.526,5336770.493,-42.11551523,171.8610561
1710,584701,Inangahua Valley,1029.280933,1029.280933,1513389.791,5338267.48,-42.10290436,171.9525222
1711,584702,Mawheraiti,678.5407335,678.5407335,1498304.312,5326218.557,-42.20958673,171.7680109
1712,584703,Maruia,1076.068748,1076.068748,1532729.619,5312308.682,-42.33857051,172.1833882
1713,584800,Karoro,2.80894161,2.80894161,1451178.279,5295351.429,-42.47989149,171.1893776
1714,584911,Kaiata,14.67131925,14.67131925,1455766.126,5299094.82,-42.44706263,171.2461104
1715,584912,South Beach-Camerons,11.71647528,11.71647528,1449265.56,5290196.571,-42.52592173,171.1647612
1716,584922,Blackball,18.60908232,18.60908232,1466782.653,5310066.805,-42.35025928,171.3825571
1717,584923,Point Elizabeth,15.41102994,15.41102994,1454223.238,5303274.227,-42.4091524,171.2284175
1718,584930,Dobson,23.31427871,23.31427871,1462698.081,5299136.612,-42.44794504,171.3303776
1719,584931,Barrytown,195.3901589,195.3901589,1462785.361,5319495.96,-42.26467971,171.3362813
1720,584932,Coal Creek,79.17668725,79.17668725,1462995.563,5304226.745,-42.40217534,171.3352067
1721,584933,Atarau,410.5927796,410.5927796,1477849.397,5322444.686,-42.24063548,171.5194901
1722,584934,Greymouth Rural,52.49743941,52.49743941,1457133.637,5294448.674,-42.48913941,171.2615747
1723,584935,Marsden-Hohonu,404.4894072,404.4894072,1460233.544,5281299.44,-42.60807231,171.2960613
1724,584936,Arnold Valley,132.0345048,132.0345048,1472933.345,5290498.044,-42.52745988,171.4528792
1725,584937,Nelson Creek-Ngahere,507.6710418,507.6710418,1484384.585,5297693.883,-42.4644719,171.5937153
1726,584938,Ahaura,456.0781299,456.0781299,1497787.76,5305174.43,-42.39900225,171.7580354
1727,584939,Lake Brunner,622.0532228,581.2811346,1484425.389,5274987.147,-42.66890787,171.5896129
1728,584940,Haupiri,547.6678848,547.6678848,1510899.752,5283911.648,-42.59207328,171.9140195
1729,585000,Runanga-Rapahoe,7.76319344,7.76319344,1456569.466,5304599.89,-42.397656,171.257248
1730,585110,Cobden,4.01778046,3.84834454,1452651.653,5300223.04,-42.43632126,171.2085455
1731,585120,Blaketown,1.57108247,1.57108247,1451471.825,5298107.359,-42.45514049,171.1936609
1732,585130,Greymouth Central,2.62130439,2.62130439,1453005.256,5298385.483,-42.45292926,171.2123722
1733,585802,Amberley,3.05805741,3.05805741,1578126.697,5221962.741,-43.15477144,172.7309672
1734,585803,Leithfield,456.238118,456.238118,1568047.19,5224697.81,-43.12978443,172.6071535
1735,585805,Sefton,34.414883,34.414883,1574928.807,5211180.673,-43.25176082,172.6911456
1736,585806,Okuku,545.251428,545.251428,1543959.557,5223736.385,-43.13704141,172.3109254
1737,585807,Loburn,94.5698602,94.5698602,1561068.392,5213259.909,-43.23245015,172.5205495
1738,585808,Ashley,47.3481483,47.3481483,1570255.585,5212581.07,-43.238981,172.6336524
1739,586001,Camside,6.73610236,6.73610236,1575046.566,5197511.825,-43.3748454,172.6919753
1740,586002,Pines-Kairaki Beach,1.47453758,1.47453758,1576166.24,5196747.761,-43.38176171,172.7057631
1741,586112,Waikuku,1.29867851,1.29867851,1576716.896,5207421.341,-43.28566928,172.713014
1742,586114,Cust,19.47975399,19.47975399,1550482.249,5204532.077,-43.31041622,172.3894004
1743,586115,Mairaki,59.10456015,59.10456015,1548564.723,5207656.749,-43.28215279,172.3660493
1744,586120,Woodend,2.52185176,2.52185176,1573183.671,5203459.516,-43.32122582,172.669271
1745,586121,Fernside,72.82026672,72.82026672,1560604.953,5205086.857,-43.30601904,172.5142575
1746,586122,Lehmans,3.17903567,3.17903567,1565392.757,5204829.913,-43.30856811,172.5732734
1747,586124,Pegasus,8.95890558,8.95890558,1575338.797,5204125.461,-43.31530311,172.69588
1748,586126,Woodend Beach,11.47759831,11.47759831,1574750.234,5200948.377,-43.34389144,172.6884758
1749,586127,Coldstream,26.04449453,26.04449453,1572538.456,5206706.386,-43.29196626,172.6614759
1750,586128,Ravenswood,1.60127634,1.60127634,1572767.977,5204723.933,-43.30982552,172.664207
1751,586129,Tuahiwi,27.80001559,27.80001559,1570251.497,5201380.02,-43.33984012,172.6329961
1752,586130,Woodend West,0.96561347,0.96561347,1572189.592,5203240.98,-43.32315751,172.6570001
1753,586303,Rangiora East,3.32857021,3.32857021,1568194.881,5204784.08,-43.30910449,172.6078217
1754,586304,Southbrook,3.11600518,3.11600518,1567339.838,5202577.844,-43.32893362,172.5971475
1755,586305,Kingsbury,2.37484646,2.37484646,1566534.676,5206877.723,-43.29018051,172.5874782
1756,586306,Rangiora North,2.89415792,2.89415792,1567233.107,5205934.61,-43.2987034,172.5960313
1757,586307,Rangiora West,1.05038687,1.05038687,1566281.803,5204526.167,-43.31134352,172.5842169
1758,586308,Rangiora Central,0.8867642,0.8867642,1566906.602,5204561.097,-43.31105675,172.5919233
1759,586403,Kaiapoi South,1.32075395,1.32075395,1571894.092,5196329.499,-43.38538003,172.6530012
1760,586404,Mansfield,0.87523634,0.87523634,1571382.507,5195611.763,-43.3918234,172.6466477
1761,587821,Paparua,23.38058271,23.38058271,1556550.618,5180474.147,-43.52740958,172.4623121
1762,587822,Templeton,0.89857235,0.89857235,1557159.491,5177679.821,-43.55260446,172.4696261
1763,587830,Islington,9.2210282,9.2210282,1560293.092,5178196.067,-43.54812962,172.508457
1764,587842,Halswell West,8.36625285,8.36625285,1563328.479,5174194.554,-43.58431426,172.5457611
1765,587844,Westmorland,1.84292345,1.84292345,1568106.85,5174413.12,-43.58256613,172.6049607
1766,587845,Aidanfield,1.68203416,1.68203416,1565057.466,5176408.303,-43.56446491,172.5673196
1767,587846,Halswell Domain,0.98366101,0.98366101,1565552.972,5174792.027,-43.57904081,172.5733524
1768,587847,Hendersons Basin,5.97778893,5.97778893,1566720.186,5175015.455,-43.57708211,172.5878224
1769,587848,Prebbleton,1.96622408,1.96622408,1560563.525,5174159.247,-43.58449095,172.511511
1770,587849,Trents-Ladbrooks,31.76622062,31.76622062,1560266.118,5173488.007,-43.59051888,172.507778
1771,587902,Mcleans Island,60.13888094,60.13888094,1558077.951,5186811.728,-43.47043374,172.4817005
1772,587903,Kennedys Bush,14.94678534,14.94678534,1567763.074,5171576.804,-43.60808933,172.6005337
1773,587904,West Melton,256.6428085,256.6428085,1554669.463,5175256.576,-43.57427563,172.4385979
1774,587905,Taitapu,7.68774742,7.68774742,1563438.539,5165170.482,-43.66557079,172.5465139
1775,588101,Redwood North,1.51624799,1.51624799,1569585.151,5186793.536,-43.47115389,172.6239641
1776,588102,Redwood South,2.11819528,2.11819528,1569473.111,5184896.337,-43.48823196,172.6224726
1777,588200,Styx Mill,1.33916637,1.33916637,1568614.819,5186367.609,-43.47494891,172.6119431
1778,588300,Casebrook,1.03809263,1.03809263,1567795.036,5185124.824,-43.48610425,172.6017337
1779,588401,Belfast South,2.20114771,2.20114771,1568630.687,5188006.802,-43.46019005,172.6122336
1780,588402,Sawyers Arms,9.20182969,9.20182969,1566666.463,5187524.826,-43.46444491,172.5879244
1781,588500,Bishopdale North,4.01048182,4.01048182,1565509.414,5186205.717,-43.47626986,172.5735376
1782,588600,Harewood,2.32071883,2.32071883,1565168.842,5185099.274,-43.48621657,172.5692559
1783,588700,Bishopdale,0.95237845,0.95237845,1566501.962,5184353.685,-43.49299083,172.5856958
1784,588800,Russley,2.53220899,2.53220899,1564544.838,5184173.073,-43.4945268,172.5614789
1785,588900,Burnside,1.12813639,1.12813639,1565200.164,5183317.738,-43.50225908,172.5695293
