Meshblock,Year,Proprtion partnered,Proportion 1 or more children,Proportion with at least a bachelors degree,Median personal income 2001
MB 0137501,2013,0.8,0,0,25800
MB 0137502,2013,0.688888889,0.681818182,0.255813953,38300
MB 0137601,2013,0.596774194,0.71875,0.172413793,21000
MB 0137602,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0137701,2013,1,#VALUE!,0,85000
MB 0137702,2013,0.777777778,0,0.111111111,36300
MB 0137703,2013,0.571428571,0,0,27500
MB 0137704,2013,0.875,0,0.222222222,25800
MB 0137705,2013,0.666666667,0.666666667,0.5,32500
MB 0137706,2013,1,#VALUE!,0,7500
MB 0137707,2013,0.625,0,0.125,36300
MB 0137708,2013,0.833333333,0.769230769,0.2,25800
MB 0137800,2013,0.65,0.545454545,0.142857143,30400
MB 0137901,2013,0.846153846,0.625,0.307692308,35800
MB 0137902,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0137903,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0137904,2013,0.6,0,0,45000
MB 0137905,2013,1,0,0,20800
MB 0137906,2013,1,0,0,20800
MB 0137907,2013,0.857142857,0,0,17500
MB 0137908,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0138002,2013,0.8,0.769230769,0.125,27500
MB 0138003,2013,0.611111111,0.666666667,0.125,32900
MB 0138004,2013,0.666666667,0.875,0.2,45000
MB 0138101,2013,0.717948718,0.736842105,0.184210526,26300
MB 0138103,2013,#VALUE!,#VALUE!,#VALUE!,37500
MB 0138104,2013,0.75,0,0,33300
MB 0138105,2013,0.538461538,0.625,0.153846154,32500
MB 0138106,2013,0.769230769,0.714285714,0.153846154,37500
MB 0138107,2013,0.25,0,0,21700
MB 0138201,2013,0.75,0.8,0.25,25800
MB 0138202,2013,0.529411765,0.625,0.2,27500
MB 0138203,2013,0.882352941,0.888888889,0.176470588,30400
MB 0138300,2013,0.75,0.555555556,0.2,23800
MB 0138400,2013,0.875,0.714285714,0.2,37500
MB 0138500,2013,0.703703704,0.75,0.185185185,35400
MB 0138601,2013,0.733333333,0.8,0.137931034,38800
MB 0138603,2013,0.8,0.9,0.1,25800
MB 0138604,2013,0.666666667,0,0.166666667,41700
MB 0138605,2013,0.571428571,0,0,27500
MB 0138701,2013,0.690909091,0.785714286,0.176470588,32500
MB 0138702,2013,0.75,0.875,0.105263158,32500
MB 0138807,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0138809,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0138810,2013,0.777777778,0,0,32500
MB 0138811,2013,0.888888889,0.4,0.4,33300
MB 0138812,2013,0.777777778,0.666666667,0.222222222,22500
MB 0138813,2013,0.714285714,0,0,45000
MB 0138814,2013,0.769230769,0.833333333,0.076923077,21300
MB 0138815,2013,0.736842105,0.8,0.176470588,36300
MB 0138816,2013,0.75,0,0.222222222,35800
MB 0138817,2013,0.714285714,0,0,37500
MB 0138818,2013,0.666666667,#VALUE!,0,55000
MB 0138819,2013,0.590909091,0.8,0.142857143,28300
MB 0138820,2013,0.87755102,0.833333333,0.291666667,42500
MB 0138821,2013,0.642857143,0.857142857,0.071428571,28800
MB 0138900,2013,0.68627451,0.730769231,0.192307692,28800
MB 0139000,2013,0.72,0.75,0.166666667,18800
MB 0139102,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0139103,2013,0.666666667,#VALUE!,0,72500
MB 0139104,2013,0.666666667,0,0,12500
MB 0139105,2013,0.705882353,0.625,0.125,32500
MB 0139106,2013,0.545454545,0.5,0,23300
MB 0139107,2013,0.815789474,0.823529412,0.194444444,41700
MB 0139200,2013,0.8,0.7,0.210526316,25400
MB 0139301,2013,0.636363636,0.8,0.181818182,32500
MB 0139302,2013,0.785714286,0.5,0.214285714,27500
MB 0139303,2013,0.777777778,0.75,0.111111111,30800
MB 0139304,2013,0.8,0.6,0.105263158,32500
MB 0139305,2013,0.818181818,0.818181818,0.238095238,30300
MB 0139400,2013,0.653846154,0.714285714,0.12,32500
MB 0139501,2013,0.657142857,0.777777778,0.176470588,26900
MB 0139504,2013,0.571428571,0.714285714,0.076923077,23800
MB 0139505,2013,0.580645161,0.714285714,0.071428571,19000
MB 0139506,2013,0.818181818,0.333333333,0.363636364,31300
MB 0139507,2013,0.695652174,0.769230769,0.086956522,19200
MB 0139600,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0139700,2013,0.642857143,0.714285714,0.142857143,35800
MB 0139800,2013,0.833333333,0,0.181818182,36300
MB 0139900,2013,0.5,0.875,0.083333333,27500
MB 0140000,2013,0.75,0.894736842,0.119402985,24000
MB 0140102,2013,0.652173913,0.818181818,0.260869565,30800
MB 0140104,2013,0.646153846,0.71875,0.079365079,22000
MB 0140105,2013,0.6,0,0,22500
MB 0140106,2013,0.6875,0.777777778,0.2,22500
MB 0140107,2013,0.75,0.625,0.066666667,31300
MB 0140108,2013,0.65,0.8,0.25,20800
MB 0140201,2013,0.75,0,0,22500
MB 0140202,2013,0.6875,0.666666667,0.1875,32500
MB 0140203,2013,0.5,0,0.111111111,32500
MB 0140204,2013,0.857142857,0,0,39200
MB 0140300,2013,0.433333333,0.785714286,0.068965517,18800
MB 0140400,2013,0.5,#VALUE!,0,18300
MB 0140500,2013,0.577464789,0.6875,0.073529412,29600
MB 0140600,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0140700,2013,0.375,0,0,17500
MB 0140800,2013,0.571428571,0.75,0.1,26900
MB 0140900,2013,0.638888889,0.85,0.117647059,33800
MB 0141001,2013,0.559322034,0.794117647,0.094339623,23800
MB 0141003,2013,0.588235294,0.9,0.133333333,23800
MB 0141004,2013,0.333333333,0.625,0.230769231,16900
MB 0141005,2013,0.65,0.666666667,0.052631579,25800
MB 0141006,2013,0.6875,0.875,0.133333333,27500
MB 0141007,2013,0.758064516,0.787878788,0.189655172,29000
MB 0141101,2013,0.651515152,0.794117647,0.180327869,26300
MB 0141102,2013,0.560606061,0.777777778,0.05,23900
MB 0141103,2013,0.551724138,0.666666667,0.166666667,23300
MB 0141200,2013,0.62962963,0.866666667,0.076923077,27500
MB 0141301,2013,0.666666667,0.666666667,0.235294118,27500
MB 0141302,2013,0.666666667,0.75,0.15,32500
MB 0141303,2013,0.708333333,0.909090909,0.304347826,30800
MB 0141304,2013,0.8,0,0,61700
MB 0141305,2013,0.75,0,0.083333333,20800
MB 0141306,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0141307,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0141400,2013,0.760869565,0.769230769,0.181818182,29200
MB 0141503,2013,0.742424242,0.8,0.111111111,22500
MB 0141505,2013,0.728813559,0.875,0.122807018,23900
MB 0141506,2013,0.735849057,0.833333333,0.117647059,24400
MB 0141507,2013,0.666666667,0.75862069,0.12962963,24200
MB 0141508,2013,0.666666667,0.75,0.235294118,39200
MB 0141510,2013,0.787878788,0.8125,0.25,40800
MB 0141511,2013,0.7,0.636363636,0.135135135,24000
MB 0141512,2013,0.794117647,0.823529412,0.242424242,27500
MB 0141513,2013,0.692307692,0.5,0.307692308,30800
MB 0141514,2013,0.722222222,0.5,0.25,32500
MB 0141515,2013,0.761904762,0.909090909,0.19047619,30800
MB 0141516,2013,0.8,0,0,12500
MB 0141517,2013,0.833333333,0.666666667,0.363636364,35800
MB 0141518,2013,0.736842105,0.9,0.263157895,40800
MB 0141603,2013,0.597014925,0.833333333,0.111111111,25100
MB 0141605,2013,0.625,0.764705882,0.090909091,25800
MB 0141606,2013,0.516129032,0.8125,0.142857143,20400
MB 0141607,2013,0.76,0.916666667,0.166666667,30800
MB 0141608,2013,0.692307692,0.769230769,0.291666667,28800
MB 0141705,2013,0.72,0.692307692,0.170212766,28100
MB 0141707,2013,0.75,0.875,0.214285714,24200
MB 0141708,2013,0.625,0,0,13300
MB 0141709,2013,1,#VALUE!,0,*
MB 0141710,2013,0.75,0.75,0,18800
MB 0141711,2013,0.625,0.4,0,27500
MB 0141712,2013,0.714285714,0.5,0,27500
MB 0141713,2013,0.684210526,1,0.052631579,20800
MB 0141714,2013,0.833333333,0.857142857,0.083333333,22500
MB 0141715,2013,0.5,0,0,23800
MB 0141716,2013,0.625,0,0,42500
MB 0141717,2013,0.722222222,0.75,0.266666667,32500
MB 0141718,2013,0.666666667,#VALUE!,0,70000
MB 0141806,2013,0.7,0.666666667,0.181818182,39200
MB 0141807,2013,0.590909091,0.818181818,0.136363636,19200
MB 0141808,2013,0.222222222,0.6,0.12,8300
MB 0141809,2013,0.818181818,0.8,0.333333333,23800
MB 0141810,2013,0.5,#VALUE!,0,17500
MB 0141811,2013,0.666666667,1,0.133333333,36300
MB 0141812,2013,0.423076923,0.9,0.137931034,21300
MB 0141813,2013,0.76,0.923076923,0.32,23800
MB 0141814,2013,0.9,0.4,0.272727273,32500
MB 0141815,2013,0.6,0,0.3,19200
MB 0141816,2013,0.666666667,0,0.111111111,27500
MB 0141901,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0141902,2013,0.815789474,0.769230769,0.175675676,36900
MB 0142000,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0142100,2013,0.666666667,0.444444444,0.315789474,26300
MB 0142200,2013,0.448275862,0.75,0.076923077,21300
MB 0142300,2013,0.542857143,0.631578947,0.09375,19400
MB 0142400,2013,0.555555556,0.777777778,0.038461538,27500
MB 0142500,2013,0.568181818,0.708333333,0.069767442,25800
MB 0142600,2013,0.631578947,0.625,0,27500
MB 0142700,2013,0.619047619,0.7,0.1,18200
MB 0142800,2013,0.5,0.733333333,0.037037037,25400
MB 0142900,2013,0.2,1,0,18300
MB 0143000,2013,0.642857143,1,0.083333333,22500
MB 0143100,2013,0.514285714,0.833333333,0.060606061,19200
MB 0143200,2013,0.625,0.625,0,22500
MB 0143300,2013,0.615384615,0.769230769,0.038461538,21900
MB 0143400,2013,0.588235294,0.777777778,0.0625,23800
MB 0143500,2013,0.736842105,1.111111111,0.058823529,21300
MB 0143600,2013,0.666666667,0.666666667,0.117647059,20200
MB 0143700,2013,0.526315789,0.8,0.058823529,17500
MB 0143800,2013,0.821428571,0.857142857,0.115384615,35800
MB 0143900,2013,0.666666667,0.714285714,0.074074074,21300
MB 0144000,2013,0.5,0.833333333,0.071428571,30800
MB 0144100,2013,0.717391304,0.782608696,0.113636364,27900
MB 0144200,2013,0.8,0,0,22500
MB 0144300,2013,0.677419355,0.625,0.034482759,24000
MB 0144400,2013,0.75,0.625,0.066666667,37500
MB 0144500,2013,0.761904762,0.636363636,0.1,31300
MB 0144600,2013,0.678571429,0.538461538,0.08,27500
MB 0144700,2013,0.576923077,0.909090909,0.04,23100
MB 0144800,2013,0.777777778,0.9,0,30400
MB 0144900,2013,0.68,0.692307692,0.208333333,28800
MB 0145000,2013,0.708333333,1,0.105263158,28800
MB 0145100,2013,0.75,0.6,0.15,20800
MB 0145200,2013,0.785714286,0.8125,0.214285714,30800
MB 0145300,2013,0.565217391,0.75,0.136363636,30400
MB 0145400,2013,0.62,0.6,0.12244898,24400
MB 0145500,2013,0.681818182,0.782608696,0.142857143,27500
MB 0145600,2013,0.772727273,0.761904762,0.142857143,30400
MB 0145700,2013,0.666666667,0.538461538,0.130434783,24200
MB 0145800,2013,0.695652174,0.818181818,0.186046512,27500
MB 0145900,2013,0.820512821,0.714285714,0.157894737,33800
MB 0146002,2013,0.659090909,0.8,0.097560976,27500
MB 0146003,2013,0.684210526,0.666666667,0.052631579,47500
MB 0146004,2013,0.782608696,0.666666667,0.19047619,29200
MB 0146005,2013,0.785714286,0.714285714,0.142857143,23800
MB 0146101,2013,0.727272727,0.636363636,0.380952381,26300
MB 0146102,2013,1,0,0,37500
MB 0146103,2013,0.75,0.5,0.090909091,32500
MB 0146104,2013,0.764705882,0.555555556,0.352941176,28800
MB 0146105,2013,0.4,0,0,41700
MB 0146200,2013,0.685185185,0.535714286,0.150943396,31500
MB 0146300,2013,0.571428571,0.736842105,0.088235294,16900
MB 0146400,2013,0.688888889,0.6,0.204545455,26300
MB 0146500,2013,0.827586207,0.8,0.222222222,30400
MB 0146600,2013,0.793103448,0.785714286,0.107142857,31300
MB 0146701,2013,0.695652174,0.583333333,0.181818182,28300
MB 0146702,2013,0.8125,0.75,0.5,35800
MB 0146703,2013,0.75,0.5,0.25,35800
MB 0146704,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0146705,2013,0.692307692,0.5,0.545454545,30800
MB 0146800,2013,0.659574468,0.666666667,0.2,23800
MB 0146901,2013,0.753623188,0.78125,0.235294118,30300
MB 0146902,2013,0.652173913,0.833333333,0.181818182,30800
MB 0147000,2013,0.666666667,0.555555556,0.184615385,28300
MB 0147101,2013,0.666666667,0,0,75000
MB 0147104,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147106,2013,0.702702703,0.666666667,0.216216216,35300
MB 0147107,2013,0.733333333,0.714285714,0.142857143,30800
MB 0147108,2013,0.821428571,0.714285714,0.222222222,35800
MB 0147109,2013,0.571428571,0.666666667,0.333333333,35800
MB 0147110,2013,0.75,0,0,25400
MB 0147206,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147208,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147209,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147211,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147212,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147213,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147214,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147215,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147216,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147314,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147315,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147316,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147317,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147320,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147322,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147323,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147324,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0147400,2013,0.740740741,0.714285714,0.444444444,47500
MB 0147500,2013,0.736842105,0.678571429,0.4,45000
MB 0147600,2013,0.704545455,0.722222222,0.293103448,43000
MB 0147700,2013,0.72,0.571428571,0.272727273,55000
MB 0147800,2013,0.608695652,0.727272727,0.409090909,40600
MB 0147900,2013,0.636363636,0.4,0.272727273,52500
MB 0148000,2013,0.636363636,0.545454545,0.238095238,40800
MB 0148100,2013,0.636363636,0,0.4,32500
MB 0148201,2013,0.666666667,0.714285714,0.285714286,42500
MB 0148202,2013,0.666666667,0,0.333333333,45000
MB 0148301,2013,0.727272727,0.5,0.272727273,37500
MB 0148302,2013,0.5,0,0.375,28300
MB 0148400,2013,0.636363636,0.857142857,0.255813953,42500
MB 0148500,2013,0.672727273,0.655172414,0.314814815,45000
MB 0148601,2013,0.7,0.6,0.35,36300
MB 0148602,2013,0.541666667,0.75,0.347826087,45000
MB 0148603,2013,0.875,0.5,0,51700
MB 0148701,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0148703,2013,0.583333333,0.333333333,0.272727273,22900
MB 0148704,2013,0.7,0,0.111111111,33800
MB 0148705,2013,0.571428571,0.555555556,0.153846154,41700
MB 0148706,2013,0.571428571,0.8,0.15,25800
MB 0148707,2013,0.5,0.555555556,0.375,27500
MB 0148801,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0148802,2013,0.586206897,0.571428571,0.344827586,26300
MB 0148900,2013,0.736842105,0.9,0.368421053,45000
MB 0149000,2013,0.638888889,0.631578947,0.257142857,42500
MB 0149100,2013,0.6875,0.75,0.34375,35800
MB 0149200,2013,0.588235294,0.736842105,0.28125,33300
MB 0149300,2013,0.733333333,0.625,0.366666667,32500
MB 0149400,2013,0.722222222,0.7,0.428571429,38300
MB 0149500,2013,0.685714286,0.647058824,0.382352941,32500
MB 0149600,2013,0.84,0.833333333,0.36,41700
MB 0149700,2013,0.733333333,0.875,0.344827586,38800
MB 0149800,2013,0.696969697,0.944444444,0.21875,42500
MB 0149900,2013,0.625,0.666666667,0.276595745,39200
MB 0150000,2013,0.702702703,0.666666667,0.388888889,40600
MB 0150103,2013,0.8,0.4,0.181818182,40800
MB 0150104,2013,0.8,0,0,33300
MB 0150105,2013,0.785714286,0.5,0.214285714,37500
MB 0150106,2013,0.720930233,0.681818182,0.261904762,37500
MB 0150107,2013,0.6,0.4,0.2,56700
MB 0150200,2013,0.666666667,0.774193548,0.379310345,40200
MB 0150300,2013,0.636363636,0.615384615,0.285714286,27500
MB 0150400,2013,0.725,0.666666667,0.351351351,37500
MB 0150500,2013,0.588235294,0.6,0.294117647,19200
MB 0150600,2013,0.730769231,0.692307692,0.384615385,37500
MB 0150700,2013,0.590909091,0.75,0.318181818,35400
MB 0150801,2013,0.75,0.5,0.416666667,47500
MB 0150802,2013,0.588235294,0.75,0.3125,37500
MB 0150900,2013,0.625,0.75,0.315789474,22800
MB 0151000,2013,0.631578947,0.8,0.25,20400
MB 0151101,2013,0.428571429,0.7,0.142857143,20300
MB 0151103,2013,0.714285714,0.555555556,0.214285714,18100
MB 0151104,2013,0.857142857,0,0,65000
MB 0151201,2013,0.615384615,0.571428571,0.230769231,22500
MB 0151202,2013,0.7,0.5625,0.310344828,38300
MB 0151300,2013,0.685714286,0.789473684,0.411764706,37500
MB 0151400,2013,0.604166667,0.653846154,0.276595745,30400
MB 0151500,2013,0.622222222,0.75,0.318181818,40400
MB 0151601,2013,0.5,0.5,0.352941176,22500
MB 0151602,2013,0.615384615,0.625,0.25,21300
MB 0151603,2013,0.538461538,0.666666667,0.384615385,33300
MB 0151700,2013,0.710526316,0.789473684,0.324324324,42500
MB 0151800,2013,0.684210526,0.666666667,0.4,42500
MB 0151900,2013,0.705882353,0.714285714,0.3125,33800
MB 0152000,2013,0.526315789,0.818181818,0.235294118,27500
MB 0152100,2013,0.6875,0.705882353,0.333333333,31700
MB 0152200,2013,0.675675676,0.764705882,0.305555556,31300
MB 0152300,2013,0.625,0.533333333,0.225806452,32500
MB 0152400,2013,0.75862069,0.733333333,0.344827586,36300
MB 0152500,2013,0.714285714,0.681818182,0.302325581,28100
MB 0152600,2013,0.588235294,0.733333333,0.285714286,33800
MB 0152700,2013,0.641025641,0.666666667,0.307692308,40400
MB 0152800,2013,0.646153846,0.571428571,0.301587302,30400
MB 0152900,2013,0.666666667,0.771428571,0.294117647,31300
MB 0153000,2013,0.62195122,0.69047619,0.308641975,34200
MB 0153100,2013,0.595744681,0.652173913,0.222222222,22500
MB 0153200,2013,0.5,0.538461538,0.230769231,20800
MB 0153300,2013,0.64,0.666666667,0.24,30800
MB 0153400,2013,0.678571429,0.571428571,0.333333333,37500
MB 0153500,2013,0.695652174,0.739130435,0.409090909,43800
MB 0153600,2013,0.608695652,0.6,0.244444444,35300
MB 0153700,2013,0.596491228,0.666666667,0.388888889,40300
MB 0153800,2013,0.677419355,0.6875,0.35483871,38800
MB 0153902,2013,0.588235294,0.375,0.4375,50800
MB 0153903,2013,0.578947368,0.6,0.277777778,26300
MB 0153904,2013,#VALUE!,#VALUE!,#VALUE!,..C
MB 0154001,2013,0.64,0.769230769,0.333333333,37500
MB 0154002,2013,0.75,0.833333333,0.333333333,35800
MB 0154100,2013,0.704545455,0.681818182,0.311111111,38100
MB 0154201,2013,0.666666667,0.833333333,0.25,37500
MB 0154202,2013,0.625,0.5,0.25,37500
MB 0154300,2013,0.7,0.75,0.344827586,50400
MB 0154400,2013,0.743589744,0.777777778,0.263157895,46300
MB 0154500,2013,0.761904762,0.9,0.30952381,45700
MB 0154600,2013,0.636363636,0.666666667,0.21875,36300
MB 0154700,2013,0.68,0.68,0.212765957,30800
MB 0154800,2013,0.604651163,0.681818182,0.292682927,35400
MB 0154900,2013,0.75,0.588235294,0.258064516,40600
MB 0155000,2013,0.641025641,0.65,0.230769231,32500
MB 0155100,2013,0.714285714,0.6,0.382352941,40600
MB 0155200,2013,0.717948718,0.578947368,0.342105263,34200
MB 0155300,2013,0.555555556,0.684210526,0.285714286,28300
MB 0155400,2013,0.611111111,0.5,0.235294118,32500
MB 0155500,2013,0.714285714,0.785714286,0.444444444,37500
MB 0155601,2013,0.5,0,0,13300
MB 0155602,2013,0.714285714,0.75,0.4,32900
MB 0155604,2013,0.666666667,0.678571429,0.3,33300
MB 0155605,2013,0.857142857,0,0,30800
MB 0155701,2013,0.648648649,0.764705882,0.323529412,35300
MB 0155704,2013,0.5,0.333333333,0.25,25800
MB 0155705,2013,0.666666667,#VALUE!,0,65000
MB 0155706,2013,0.666666667,0.642857143,0.357142857,27500
MB 0155707,2013,0.523809524,0.545454545,0.380952381,18800
MB 0155708,2013,0.586206897,0.533333333,0.310344828,15800
MB 0155709,2013,0.571428571,0.454545455,0.428571429,7500
MB 0155801,2013,0.7,0.657894737,0.333333333,25200
MB 0155802,2013,0.727272727,0.333333333,0.454545455,45000
MB 0155901,2013,0.674418605,0.80952381,0.238095238,36300
MB 0155902,2013,0.605263158,0.65,0.25,25400
MB 0156001,2013,0.5,0,0.333333333,22500
MB 0156002,2013,0.526315789,0.5,0.333333333,30400
MB 0156101,2013,0.714285714,0.7,0.2,45000
MB 0156102,2013,0.552631579,0.636363636,0.27027027,30300
MB 0156200,2013,0.6,0.607142857,0.306122449,35400
MB 0156301,2013,0.647058824,0.777777778,0.058823529,26300
MB 0156302,2013,0.708333333,0.76,0.234042553,41300
MB 0156303,2013,0.75,0.681818182,0.322222222,37500
MB 0156304,2013,0.637681159,0.714285714,0.25,30800
MB 0156401,2013,0.698795181,0.674418605,0.345679012,29000
MB 0156402,2013,0.583333333,0.6,0.25,37500
MB 0156403,2013,0.692307692,0.538461538,0.32,25800
MB 0156502,2013,0.5,0.777777778,0.178571429,23300
MB 0156503,2013,0.604166667,0.666666667,0.311111111,38800
MB 0156505,2013,0.7,0,0.333333333,32500
MB 0156506,2013,0.564516129,0.65625,0.229508197,38300
MB 0156507,2013,0.64516129,0.666666667,0.266666667,32500
MB 0156601,2013,0.666666667,0.875,0.285714286,28800
MB 0156602,2013,0.65,0.636363636,0.421052632,32500
MB 0156701,2013,0.684210526,0.444444444,0.368421053,37500
MB 0156702,2013,0.6,0.714285714,0.214285714,22500
MB 0156800,2013,0.641025641,0.611111111,0.25,37800
MB 0156900,2013,0.722222222,0.65,0.333333333,40400
MB 0157000,2013,0.583333333,0.695652174,0.270833333,31500
MB 0157100,2013,0.608695652,0.826086957,0.340909091,31700
MB 0157201,2013,0.666666667,0.5,0.583333333,56700
MB 0157202,2013,0.6,0.625,0.230769231,32500
MB 0157203,2013,0.71875,0.666666667,0.225806452,35400
MB 0157300,2013,0.6,0.681818182,0.210526316,25300
MB 0157400,2013,0.722222222,0.703703704,0.25,42000
MB 0157500,2013,0.733333333,0.739130435,0.295454545,46000
MB 0157600,2013,0.698113208,0.740740741,0.283018868,34400
MB 0157700,2013,0.666666667,0.666666667,0.320754717,40700
MB 0157800,2013,0.707317073,0.714285714,0.3,34200
MB 0157900,2013,0.6,0.8,0.142857143,33300
MB 0158000,2013,0.698113208,0.807692308,0.326923077,36700
MB 0158100,2013,0.619047619,0.666666667,0.317073171,33300
MB 0158200,2013,0.807017544,0.75862069,0.25,35400
MB 0158300,2013,0.75,0.7,0.3,46700
MB 0158400,2013,0.612903226,0.6875,0.225806452,33300
MB 0158501,2013,0.666666667,0.714285714,0.266666667,18800
MB 0158502,2013,0.705882353,0.736842105,0.303030303,33800
MB 0158600,2013,0.595238095,0.818181818,0.219512195,26300
MB 0158701,2013,0.6,0.6,0.191489362,27500
MB 0158702,2013,0.673913043,0.739130435,0.340909091,41300
MB 0158705,2013,0.641025641,0.714285714,0.243243243,34200
MB 0158706,2013,0.648148148,0.730769231,0.301886792,31900
MB 0158707,2013,0.661290323,0.617647059,0.288135593,33800
MB 0158708,2013,0.586206897,0.625,0.178571429,32500
MB 0158801,2013,0.655737705,0.8,0.203389831,32500
MB 0158804,2013,0.612903226,0.764705882,0.21875,41700
MB 0158805,2013,0.636363636,0.785714286,0.290322581,30300
MB 0158806,2013,0.666666667,0.75,0.3,18800
MB 0158807,2013,0.636363636,0.6,0.090909091,32500
